label,text,translated_text
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,"Eu gostaria que as coisas fossem diferentes.Eu me pergunto quando poderei mostrar o quanto eu valorizo você.Por favor, continue a rápida caminhada sem drogas sem me perguntar, por favor, e encontre coisas para rir.Eu te amo muito."
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,"Ok, ambos os nossos dias.Então, o que você está fazendo para o jantar tonite?Estou convidado?"
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,GR8 NOVO SERVIÇO - Vídeo de sexo ao vivo bate -papo na sua multidão - Veja as garotas mais sexy mais sujas vivem no seu telefone - 4 detalhes Text Horny a 89070 para cancelar o envio de envio para 89070
ham,I have no money 4 steve mate! !,Não tenho dinheiro 4 Steve Mate!!
ham,IM LATE TELLMISS IM ON MY WAY,"Estou atrasado, estou no meu caminho"
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,Nunca culpe um dia em sua vida.Bons dias te dão felicidade.Dias ruins te dão experiência.Ambos são essenciais na vida!Todos são bênçãos de Deus!bom dia.:
ham,Normally i use to drink more water daily:),Normalmente eu costumo beber mais água diariamente :)
ham,Dare i ask... Any luck with sorting out the car?,Ouso perguntar ... alguma sorte em resolver o carro?
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more","Party está na minha casa na USF, sem custo (mas se você puder contribuir de alguma forma, é muito apreciado) e sim, temos espaço para mais um"
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).","Urgh, treinador quente, cheira a gordura!Mais uma vez obrigado, especialmente pelo edredom (não é uma palavra de texto preditiva)."
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,Oi.Como foi ontem à noite?Eu fui travesso e comprei roupas e muito pouco ... pronto para mais compras!Que tipo de tempo você quer conhecer?
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,Freemsg oi baby wow acabou de comprar um novo came moby.Quer uma foto quente?ou gosta de um bate -papo? Im w8in 4utxt / rpys bate -papo para 82242 HLP 08712317606 MSG150P 2RCV
ham,I've been trying to reach him without success,Eu tenho tentado alcançá -lo sem sucesso
ham,when you and derek done with class?,Quando você e Derek terminaram com a aula?
ham,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,Nunca você Lei ... eu tenho preguiçoso ... entendeu?DAT DIA ì_ Envie -me da url não pode funcionar um ...
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,Nunca tente sozinho para pegar o peso de uma lágrima que sai do seu coração e cai através dos seus olhos ... sempre lembre -se de que um amigo estúpido está aqui para compartilhar ... Bslvyl
ham,Hey mate. Spoke to the mag people. WeÛ÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,Ei companheiro.Falou com o povo da revista.Nós está on.O é entregue até o final do mês.Entregar no dia 24 de setembro.Fale mais tarde.
ham,Hope you are having a good week. Just checking in,Espero que você esteja tendo uma boa semana.Apenas checando
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack","Haha, meu amigo Tyler literalmente acabou de perguntar se você poderia conseguir uma mochila para ele"
ham,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""","\Ei!Você gosta de me encontrar às 4 em Cha Åð tem uma bebida lil em mim.Se não for txt ou me ligar e podemos nos encontrar com L8R.Bastante cansado entrou em 3 V.Post;) Love Pete x X x \ """""
ham,Great. Have a safe trip. Dont panic surrender all.,Ótimo.Tenha uma viagem segura.Não entre em pânico a tudo.
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""","\ Sintomas \ ""Quando você está apaixonado: \"" 1.u como ouvir músicas 2.u ser parado onde você vê o nome do seu amado 3.u não ficará com raiva quando o seu """
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,Sun ah ... thk Mayb pode se você tiver alguma coisa em ... thk thk tive que reservar lição ... e pilates está no orchard mrt u noe hor ...
ham,Try to do something dear. You read something for exams,Tente fazer algo querido.Você leu algo para exames
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""","7 maravilhas no meu mundo 7º você 6º estilo 5º seu sorriso 4ª Personalidade 3ª natureza 2ª SMS e 1ª amizade adorável \ ""... bom dia querido"""
ham,Gettin rdy to ship comp,Preparando -se para enviar comp
ham,I am in hospital da. . I will return home in evening,Estou no hospital da..Vou voltar para casa à noite
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),Mijo está falando é alguém que percebe que você aponta isso é isso. (Agora leia para trás)
ham,Think + da. You wil do.,Pense + dia.Você vai fazer.
ham,I'm awake oh. What's up.,Estou acordado oh.E aí.
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,"Boa tarde meu boytoy.Como vai aquela caminhada aqui e ali um dia?Você conseguiu o abstrato da polícia?Você ainda está fora de casa?Eu acordo e sinto sua falta, baby"
ham,How much u trying to get?,Quanto você está tentando obter?
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time","Venha, Decimal & gt;PM Vikky ... estou lá fora agora, vou passar pela hora"
ham,Tell me again what your address is,Diga -me novamente qual é o seu endereço
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)","Honeybee disse: * Eu sou mais doce no mundo * Deus riu & amp;Disse: * Espere, você não conheceu a pessoa lendo esta msg * moral: até Deus pode fazer piadas!Gm+gn+ge+gn :)"
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,"Devo comprar um Blackberry Bold 2 ou Torch.Devo comprá -lo novo ou usado.Avise.Além disso, você está dizendo que eu deveria comprar o & lt;#& gt;g ipad wifi.E o que você está dizendo sobre o sobre o & lt;#& gt;g?"
ham,But you were together so you should be thinkin about him,"Mas vocês estavam juntos, então você deveria estar pensando sobre ele"
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,"Olá, como está indo na África ensolarada?Espero que você esteja se divertindo.Dê uma grande e velha prata de volta um grande beijo de mim."
ham,At WHAT TIME should i come tomorrow,A que horas devo vir amanhã
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,Quer rir?Experimente o seu celular agora!Logon txting a palavra: bate -papo e envie para não: 8883 cm PO Box 4217 London W1a 6ZF 16+ 118p/msg RCVD
ham,\CHA QUITEAMUZING THATåÕSCOOL BABE,\ CHA QuitheamUzing Thatåõscool Babe
ham,Omg how did u know what I ate?,"OMG, como você sabia o que eu comi?"
spam,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""","\URGENTE!Esta é a segunda tentativa de entrar em contato com você! U já ganhou £ 1000call 09071512432 B4 300603T & CSBCM4235WC1N3XX.CALLCOST150PMOBILESVARY.Maxå £ 7.50 \ """""
ham,:( but your not here....,:( mas você não está aqui ....
ham,Not directly behind... Abt 4 rows behind Ì_...,Não diretamente atrás ... abt 4 linhas atrás de _ _...
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,Parabéns ur concedido 500 de vouchers de CD ou 125Gift Garantido e entrada gratuita 2 100 WKLY Draw TXT Music para 87066
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records","O seu contrato tinha 11 mnths para celular?Última Motorola, Nokia etc. Tudo grátis!Mins e texto duplo em tarifas de laranja.Texto sim para retorno de chamada, não para remover dos registros"
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",Urgente!Ligue para 09066350750 do seu telefone fixo.Seu feriado de 4* Ibiza ou 10.000 em dinheiro aguarda a coleção SAE T&CS PO Box 434 SK3 8WP 150 ppm 18+
ham,No plans yet. What are you doing ?,Ainda não há planos.O que você está fazendo ?
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,Oi .... meu noivado foi fixado em & lt;#& gt;o próximo mês.Eu sei que é realmente chocante Bt .... hmm njan vilikkam ....
ham,Not course. Only maths one day one chapter with in one month we can finish.,Não é um curso.Somente matemática um dia um capítulo com em um mês podemos terminar.
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),"Uau não achou que era tão comum.Eu tomo tudo de volta, você não é uma aberração!A menos que você corte :-)"
spam,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk","Para sua chance de ganhar um £ £ 250 wkly shopping spree txt: shop to 80878. T's & c's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,"NOOOOOOOOOO, por favor.A última coisa que preciso é o estresse.Pela primeira vez na sua vida, seja justo."
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,"Vc tem um admirador secreto que está procurando 2, faça contato com a utada em U quem eles revelam quem pensa que você é tão especial em 09065171142-stopss-08718727870150ppm"
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876","Mila, 23 anos, loira, nova no Reino Unido.Eu olho sexo com caras do Reino Unido.Se você gosta de diversão comigo.Texto mTalk para 69866.18.30pp/txt 1st 5Free.Å £ 1,50 incrementos.Help08718728876"
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg","Vou ver se consigo passar daqui a pouco, tenho algumas coisas para cuidar aqui Firsg"
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),"Eu queria desejar -lhe um feliz ano novo e queria falar com você sobre alguns conselhos jurídicos relacionados quando Gary e eu se separam, mas pessoalmente.Vou fazer uma viagem ao PTBO para isso.Espero que esteja tudo bem com você, baby, e eu te amo :)"
ham,Have you not finished work yet or something?,Você ainda não terminou o trabalho ou algo assim?
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,Amanhã eu não vou ao teatro...Então eu posso vir onde você me chamar...Diga -me onde e quando vir amanhã
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,"Bem feito a Inglaterra!Obtenha o toque oficial de poli ou a bandeira colorida no seu celular!Tom de texto ou bandeira para 84199 agora!Opt-out txt Eng Stop.Box39822 W111WX Å £ 1,50"
ham,Right it wasnt you who phoned it was someone with a number like yours!,"Certo, não foi você que telefonou para alguém com um número como o seu!"
ham,It's ok i wun b angry. Msg u aft i come home tonight.,"Tudo bem, eu estou com raiva.Msg u depois, volto para casa esta noite."
ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,Eu também me diverti.É bom fazer algo um pouco diferente com meus fins de semana para variar.Vejo você em breve
